volume	scan	headword_ocr	token
bsb11762465	817	Landt .	crets
bsb11762465	817	Landt .	-mc
bsb11762465	817	Landeſtraß .	magal
bsb11762465	817	Landeſtraß .	mefillah
bsb11762465	817	Landeſtraß .	dérech
bsb11762465	817	Landeſtraß .	dérech
bsb11762465	817	Lang .	aruch
bsb11762465	817	fo man abschneidet .	faar
bsb11762465	817	fo man abschneidet .	nedſer
bsb11762465	818	Lange leben .	herichiamim
bsb11762465	818	Lange leben .	herichiamim
bsb11762465	818	Langes Leben .	orechtamim
bsb11762465	818	Langes Leben .	orechtamim
bsb11762465	818	Langsam	ſpiſſus
bsb11762465	818	Langsam	meacher
bsb11762465	819	schlefferigkeit .	atslah
bsb11762465	819	schlefferigkeit .	atsluth
bsb11762465	819	Lang vom leib .	iſch
bsb11762465	819	Lang vom leib .	iſch
bsb11762465	820	Langstange .	romach
bsb11762465	820	Langstange .	chanith
bsb11762465	820	Langstange .	Græ
bsb11762465	820	Las mich gehen .	fchallecheni
bsb11762465	820	Laft / Bürde .	etel
bsb11762465	820	Laft / Bürde .	ahabh
bsb11762465	820	Laster . 1	nebhalah
bsb11762465	820	Laster . 1	cherphah
bsb11762465	820	Latcinisch reden .	dibber
bsb11762465	820	Latcinisch reden .	dibber
bsb11762465	821	Lateinisch sprach .	leſchon
bsb11762465	821	Lateinisch sprach .	leſchon
bsb11762465	821	Lauff .	merutſah
bsb11762465	822	Lauffen / Fliehen .	arak
bsb11762465	822	Lauffen / Fliehen .	barach
bsb11762465	822	Item , Lauffen .	har
bsb11762465	823	Lautter .	naki
bsb11762465	823	Lauterkeit .	tohar
bsb11762465	823	Lauterkeit .	nikkaion
bsb11762465	823	Lauterkeit .	dfach
bsb11762465	824	Leben .	chaiah
bsb11762465	824	Lcben .	chaiim
bsb11762465	826	Leber .	cab
bsb11762465	826	Le	rakik
bsb11762465	826	Le	vgah
bsb11762465	826	fchlagen .	baat
bsb11762465	826	Ledig .	chophichi
bsb11762465	826	Ledigen .	nafchal
bsb11762465	827	Item .	rik
bsb11762465	827	Item .	arah
bsb11762465	827	Item .	naphats
bsb11762465	827	Item .	bahah
bsb11762465	827	Leib ,	guphah
bsb11762465	827	Leib ,	golem
bsb11762465	827	Leib ,	pegeretem
bsb11762465	829	Leiden .	abhalala
bsb11762465	830	Leihen .	nafchah
bsb11762465	832	Leiten .	nahag
bsb11762465	832	Leiten .	nachah
bsb11762465	832	Leiten .	hal
bsb11762465	832	Leiten .	hal
bsb11762465	832	Leiter .	manhig
bsb11762465	832	Lende .	chalataim
bsb11762465	832	Lende .	mothanaiim
bsb11762465	834	Lehr .	rorah
bsb11762465	834	Lehr .	dath
bsb11762465	834	Lehr .	lekach
bsb11762465	834	Lehren .	horah
bsb11762465	834	Lehren .	limmed
bsb11762465	834	Lehren .	illeph
bsb11762465	834	Vnderweiser .	alluph
bsb11762465	834	Vnderweiser .	alaph
bsb11762465	834	Vnderweiser .	jarah
bsb11762465	835	Lesen / Durchlesen .	Græc
bsb11762465	836	efle	giddeph
bsb11762465	836	Lefterung .	cherpah
bsb11762465	836	Lefterung .	Kellalah
bsb11762465	836	Lefterung .	gidduphah
bsb11762465	837	Lesterer .	machareph
bsb11762465	837	Lesterer .	mekallel
bsb11762465	837	Lesterer .	megaddeph
bsb11762465	837	Letter .	fyllam
bsb11762465	837	Lekter .	acharon
bsb11762465	838	Leuchte / oder Kerke .	orner
bsb11762465	838	Leuchte / oder Kerke .	orner
bsb11762465	838	Leuchten .	nagah
bsb11762465	838	Leuchten .	halal
bsb11762465	838	Leuchten .	nahar
bsb11762465	838	Leuchten .	dahar
bsb11762465	838	Leuchten .	afchath
bsb11762465	838	Leuchter .	menurah
bsb11762465	838	Lcuffer / Poft .	rats
bsb11762465	838	Leugnen .	kichefch
bsb11762465	838	Liecht .	menurah
bsb11762465	839	Lider / Leder .	geled
bsb11762465	839	Lider / Leder .	geled
bsb11762465	839	Lideren Sack .	both
bsb11762465	839	Lideren Sack .	both
bsb11762465	839	Lieb .	ahubh
bsb11762465	839	Lieb .	iadid
bsb11762465	839	Liebe .	ahabbah
bsb11762465	839	Liebe .	medidathrachem
bsb11762465	839	Liebe .	dodim
bsb11762465	842	Li	ahabh
bsb11762465	842	Li	racham
bsb11762465	842	Li	chababb
bsb11762465	842	Li	gabh
bsb11762465	842	Liebhaber .	ohebh
bsb11762465	843	Liecht / helligkeit .	noga
bsb11762465	844	Liecht werden .	Græc
bsb11762465	844	Liedt .	chir
bsb11762465	844	Liedt .	dfemirah
bsb11762465	844	Liegen / dichten .	cadfabh
bsb11762465	844	Liegen / dichten .	cachach
bsb11762465	845	Lincke Handt .	femol
bsb11762465	846	List .	mirmab
bsb11762465	846	List .	thoch
bsb11762465	846	Liftig .	fera
bsb11762465	846	Liftigkeit .	arab
bsb11762465	846	Liftigkeit .	akbah
bsb11762465	846	Liftigkeit .	tachbulah
bsb11762465	846	Liftigkeit .	nechalim
bsb11762465	846	Liſtiglich .	bemirmah
bsb11762465	847	Lob .	tehillah
bsb11762465	847	Lob .	Græ
bsb11762465	847	Loben .	chibbach
bsb11762465	847	Loben .	hillel
bsb11762465	847	Loben .	peer
bsb11762465	847	Loben .	hodah
bsb11762465	848	men / etc .	chit
bsb11762465	848	men / etc .	dfimmer
bsb11762465	849	Loch .	nekik
bsb11762465	849	Loch .	murah
bsb11762465	849	Loch .	Græc
bsb11762465	849	Loch .	Græc
bsb11762465	849	Lösen .	patach
bsb11762465	849	Lösen .	chal
bsb11762465	849	Lösen .	chal
bsb11762465	850	lohn .	fachar
bsb11762465	850	lohn .	nedeh
bsb11762465	850	lohn .	ethnan
bsb11762465	850	lohn .	keph
bsb11762465	850	lohn .	charith
bsb11762465	850	Lohn geben .	nathan
bsb11762465	850	Lohn geben .	nathan
bsb11762465	851	Loß .	goral
bsb11762465	851	Loß .	hincholeſch
bsb11762465	851	fen .	hippil
bsb11762465	851	fen .	hippil
bsb11762465	852	Lowe .	arieh
bsb11762465	852	Lowe .	labhi
bsb11762465	852	Lowe .	fchachal
bsb11762465	852	Lowe .	cephir
bsb11762465	852	Lowe .	gur
bsb11762465	853	Lufft oder heuen .	chamaiim
bsb11762465	854	Lü	cadfabh
bsb11762465	854	Lü	Cachach
bsb11762465	854	Lü	maal
bsb11762465	854	Lü	maal
bsb11762465	854	Lü	baddim
bsb11762465	854	Lunge .	reah
bsb11762465	855	Luft / begierde .	chemdah
bsb11762465	855	Luftig .	aim
bsb11762465	855	Lüzel oder wenig .	mead
bsb11762465	855	Lüzel oder wenig .	deir
bsb11762465	855	Lüzel oder wenig .	midfar
bsb11762465	855	Lüzel oder wenig .	acbad
bsb11762465	855	Lüzel oder wenig .	schemes
bsb11762465	856	Machen .	afah
bsb11762465	856	Machen .	paal
bsb11762465	856	Macht / krafft .	coach
bsb11762465	856	Macht / krafft .	cial
bsb11762465	856	Macht / krafft .	chodek
bsb11762465	856	Macht / krafft .	keph
bsb11762465	856	Macht / krafft .	omets
bsb11762465	856	Macht / krafft .	otſem
bsb11762465	856	Macht / krafft .	gebhurah
bsb11762465	856	Mackel / Flecke .	dophi
bsb11762465	856	Mage .	kebhah
bsb11762465	857	Mager / Dürre .	dal
bsb11762465	857	Mager / Dürre .	choleh
bsb11762465	857	Magerheit .	dallah
bsb11762465	857	Magerheit .	liradon
bsb11762465	857	Magerheit .	liradon
bsb11762465	857	Magerheit .	madim
bsb11762465	857	Mager seyn .	cachach
bsb11762465	858	holderbeerenbawm .	rothem
bsb11762465	859	Mal / Brandtmal .	rofchem
bsb11762465	859	Mal / Brandtmal .	fiman
bsb11762465	859	Mal / Brandtmal .	taf
bsb11762465	859	Mal / Brandtmal .	oth
bsb11762465	859	Mal / Brandtmal .	fiion
bsb11762465	859	Mal / Gafterey .	mifchteh
bsb11762465	859	Malacey / Auffak .	taraath
bsb11762465	860	Mann / Ehemann .	isch
bsb11762465	860	Mann / Ehemann .	baal
bsb11762465	861	Mangel .	machfor
bsb11762465	861	Mangel .	machfor
bsb11762465	861	Mangelen .	chaar
bsb11762465	862	Mantel .	meil
bsb11762465	862	Mantel .	atch
bsb11762465	862	oder Holk .	moach
bsb11762465	863	Marmelstein .	chaiifch
bsb11762465	863	ckende Drutt .	innui
bsb11762465	863	ckende Drutt .	ffur
bsb11762465	863	Martern .	innah
bsb11762465	863	Martern .	iflar
bsb11762465	864	Maß .	middah
bsb11762465	864	Maß .	mefura
bsb11762465	864	Materi .	chomer
bsb11762465	865	Matt / Mide .	Græc
bsb11762465	865	Mattigkeit .	aiphuth
bsb11762465	865	Matt machen .	hilah
bsb11762465	865	Maulesel .	pered
bsb11762465	865	Maulesel .	emim
bsb11762465	866	Ma	rofen
bsb11762465	866	Ma	meteg
bsb11762465	866	Mawr .	chomh
bsb11762465	866	Mawr .	cotel
bsb11762465	866	Mawr .	cotel
bsb11762465	866	Mawr .	chur
bsb11762465	866	Mawr .	chail
bsb11762465	866	Mawrenbrecher .	mechi
bsb11762465	867	Mauf .	achbar
bsb11762465	867	Mechtig .	gibbor
bsb11762465	867	Mechtig .	iachol
bsb11762465	867	Mechtigkeit .	gebhurah
bsb11762465	867	Mechtigkeit .	echoleth
bsb11762465	869	ren .	hirbah
bsb11762465	869	ren .	hop
bsb11762465	870	Mchrung .	tofephet
bsb11762465	870	Mchrung .	tarbit
bsb11762465	870	halten .	copher
bsb11762465	870	halten .	chaiiah
bsb11762465	870	halten .	radfah
bsb11762465	871	Me	daath
bsb11762465	871	Me	rabh
bsb11762465	871	Me	manhig
bsb11762465	871	Melekemmer .	atin
bsb11762465	871	taw .	dachar
bsb11762465	872	Me	hamon
bsb11762465	872	Me	eahkahal
bsb11762465	872	Menlich scham .	eruah
bsb11762465	872	Menlich scham .	mebhychin
bsb11762465	872	Mensche	adam
bsb11762465	872	Mensche	enoch
bsb11762465	873	Menschen .	methim
bsb11762465	875	Mercken .	bon
bsb11762465	875	Mercken .	raah
bsb11762465	877	Mey / Meymonat .	Siuan
bsb11762465	877	Messen .	madad
bsb11762465	877	Messen .	col
bsb11762465	877	Messen .	for
bsb11762465	877	Messer .	faccin
bsb11762465	877	Messer .	maache
bsb11762465	877	Messer .	machalaphim
bsb11762465	877	Meffer weken .	chadad
bsb11762465	877	Meffer weken .	charats
bsb11762465	877	Meffer weken .	charats
bsb11762465	877	Meffer weken .	hebher
bsb11762465	877	Meffer weken .	killel
bsb11762465	879	Mesten .	hifchmin
bsb11762465	879	Mesten .	dichſchen
bsb11762465	879	Meuterey .	keſcher
bsb11762465	879	Meuterey .	red
bsb11762465	879	Meye / Lenk .	kaits
bsb11762465	880	Måle .	rechaiim
bsb11762465	880	Måle .	rechebh
bsb11762465	880	Milch .	chalabh
bsb11762465	881	linde .	tobh
bsb11762465	881	linde .	chanun
bsb11762465	881	linde .	chafid
bsb11762465	882	Mi	fchamathi
bsb11762465	882	Mi	kibbalthi
bsb11762465	882	Mi	rabb
bsb11762465	882	Mi	matfag
bsb11762465	882	Mi	mahal
bsb11762465	882	Mischung .	bhimach
bsb11762465	882	Mischung .	dſeg
bsb11762465	882	Miffethat vergeben .	falach
bsb11762465	882	Miffethat vergeben .	nafa
bsb11762465	882	Miffethat vergeben .	chamal
bsb11762465	883	nen .	fane
bsb11762465	883	nen .	kinne
bsb11762465	883	Misgünstiger .	fonc
bsb11762465	883	Misgunst .	finah
bsb11762465	883	Misgunst .	kinah
bsb11762465	884	Mist .	afchah
bsb11762465	884	Mist .	fichi
bsb11762465	888	Mittel .	tauech
bsb11762465	888	Mittel .	Kcreget
bsb11762465	888	Mittel .	check
bsb11762465	889	Mitgesell .	abber
bsb11762465	889	den seyn .	oud
bsb11762465	889	den seyn .	iaadfor
bsb11762465	892	Mit nichte .	bal
bsb11762465	893	Mitternacht .	chatfi
bsb11762465	893	Mitternacht .	chatfi
bsb11762465	895	Mittag .	tahoraiim
bsb11762465	895	Mogen .	iachol
bsb11762465	895	Mörser .	mach
bsb11762465	895	Mörser .	medichah
bsb11762465	896	Monat .	ierach
bsb11762465	897	ſchein .	luna
bsb11762465	898	Morder .	rotfeach
bsb11762465	898	Morder .	parts
bsb11762465	898	Mor .	cuſchi
bsb11762465	898	Morgen .	ftinum
bsb11762465	898	Morgen .	mahar
bsb11762465	899	Mo	har
bsb11762465	899	Morgenrote .	fchachar
bsb11762465	900	Morgenstern .	helel
bsb11762465	900	Morgenstern .	fchachar
bsb11762465	901	Most .	tirofch
bsb11762465	902	Måhle .	echaim
bsb11762465	903	Munke .	matba
bsb11762465	903	Müssig .	batel
bsb11762465	903	Müssig .	batlan
bsb11762465	904	Mu	batal
bsb11762465	904	Mu	chabath
bsb11762465	905	Mund / odermaul .	peh
bsb11762465	905	Mund / odermaul .	adi
bsb11762465	905	Murren .	muffare
bsb11762465	905	Muß / Brey .	nadfid
bsb11762465	906	Mutter .	Græc
bsb11762465	906	Mutter Chrifti .	hammaſchiach
bsb11762465	908	Nabel .	tabbur
bsb11762465	908	Nabel .	fchorer
bsb11762465	908	Nabel .	fchor
bsb11762465	908	Nachbawer .	karobh
bsb11762465	908	Nachbawer .	fchachen
bsb11762465	909	Nahe darbey sein .	karabh
bsb11762465	909	Nahe darbey sein .	rachak
bsb11762465	909	Nahe darbey sein .	cirtfonecha
bsb11762465	909	Nach dem Tode .	achare
bsb11762465	909	Nach dem Tode .	achare
bsb11762465	910	Macht geben .	hidfchah
bsb11762465	910	nakal .	celeb
bsb11762465	910	nakal .	intendere
bsb11762465	913	Nacht .	nticinium
bsb11762465	914	Na	abhedah
bsb11762465	915	Nack / Genick .	oreph
bsb11762465	916	Nagel .	athed
bsb11762465	916	Nagel .	fir
bsb11762465	916	Nagel .	kelaim
bsb11762465	916	vnd Thieren .	tipporten
bsb11762465	916	Nahe bey sein .	karabh
bsb11762465	916	Nahe bey sein .	famach
bsb11762465	916	Nahe bey sein .	nagach
bsb11762465	917	Närrisch .	baar
bsb11762465	917	Närrisch .	peti
bsb11762465	917	Närrisch .	mefchygga
bsb11762465	917	Närrisch .	nimhar
bsb11762465	917	Närrisch .	euil
bsb11762465	918	Närrisch seyn .	Græc
bsb11762465	918	Na	madion
bsb11762465	918	Na	tsaid
bsb11762465	918	Na	tereph
bsb11762465	918	Na	chatiah
bsb11762465	918	Nafe .	aph
bsb11762465	919	Nafelocher .	appalim
bsb11762465	919	Nafelocher .	nechirim
bsb11762465	919	Nasen schnauben	motseth
bsb11762465	919	Nasen schnauben	motseth
bsb11762465	919	Nebel .	anan
bsb11762465	919	Nebel .	alatah
bsb11762465	920	Neen .	taphar
bsb11762465	920	Neer / Schneider .	topher
bsb11762465	920	Neer / Schneider .	chaiiat
bsb11762465	920	günstiger .	fone
bsb11762465	920	günstiger .	mekanne
bsb11762465	921	ftig seyn .	fane
bsb11762465	921	Neigen .	caphah
bsb11762465	921	Nein .	bal
bsb11762465	921	Nein .	bal
bsb11762465	921	Nein .	aiin
bsb11762465	921	Nein .	bilti
bsb11762465	921	Nein .	ephes
bsb11762465	921	Neffel .	charul
bsb11762465	922	garn .	refcheth
bsb11762465	922	garn .	metfudah
bsb11762465	922	garn .	micmar
bsb11762465	922	garn .	pach
bsb11762465	922	garn .	che
bsb11762465	922	garn .	fchathoth
bsb11762465	922	New .	chadaſch
bsb11762465	922	New Jahr .	anni
bsb11762465	922	New Jahr .	noui
bsb11762465	923	New machen .	chiddefch
bsb11762465	923	New Mon.	chodefch
bsb11762465	925	Nichts .	aiin
bsb11762465	925	Nichts .	pes
bsb11762465	925	Nider .	ſchapel
bsb11762465	925	fich legen .	hifchtachauah
bsb11762465	925	fich legen .	hifchtachauah
bsb11762465	925	Ni	michnas
bsb11762465	925	Nidrigen .	hifchpil
bsb11762465	925	Nidrigen .	hefchah
bsb11762465	925	Nider werffen .	hippil
bsb11762465	925	Nider werffen .	hifchlich
bsb11762465	925	Nider werffen .	fchichor
bsb11762465	925	Nider werffen .	gichon
bsb11762465	929	Nichtachten .	badah
bsb11762465	929	Nichtachten .	ſchaed
bsb11762465	930	No	dachach
bsb11762465	930	No	dachaph
bsb11762465	930	No	hadaph
bsb11762465	930	Nortostwinde .	thaphon
bsb11762465	931	Nun / Jckiger zeit .	attali
bsb11762465	933	Oberbeth .	matta
bsb11762465	935	Ochf .	alluph
bsb11762465	935	Ochf .	parah
bsb11762465	936	Oder .	Græc
bsb11762465	936	Dede .	chammahohu
bsb11762465	936	Dede .	bohu
bsb11762465	936	Dede .	midbar
bsb11762465	936	Deffnen .	patach
bsb11762465	936	Del .	schemen
bsb11762465	936	Del .	nthar
bsb11762465	936	Delbawm .	dfaith
bsb11762465	937	Delkrug .	tappachath
bsb11762465	937	Delkrug .	tſeluchith
bsb11762465	937	Depffel .	tappuchim
bsb11762465	937	Ofen .	cibhchan
bsb11762465	937	Ofen .	ben
bsb11762465	937	Ofen .	ben
bsb11762465	937	Offen .	patuach
bsb11762465	938	Of	noda
bsb11762465	938	Offenbaren .	gillah
bsb11762465	938	Offenbaren .	hodiah
bsb11762465	938	Offenbaren .	horah
bsb11762465	938	Offenbar werden .	noda
bsb11762465	939	Offt .	rabbim
bsb11762465	939	Offt .	rabbim
bsb11762465	939	Ohr .	odfen
bsb11762465	941	Opffer .	dfebach
bsb11762465	941	Opffer .	olah
bsb11762465	941	Opffer .	mincha
bsb11762465	941	Opffer .	korban
bsb11762465	941	Opffer .	cfcheh
bsb11762465	941	Opffern .	diabhachtabhach
bsb11762465	943	Dronen .	fadar
bsb11762465	943	Dronen .	rach
bsb11762465	943	Ordnung .	feder
bsb11762465	943	Ordnung .	erech
bsb11762465	943	Ordnung .	tur
bsb11762465	943	Ordnung .	church
bsb11762465	943	Ordnung .	eder
bsb11762465	943	Ordnung .	aruga
bsb11762465	943	Ordnung .	cha
bsb11762465	944	Ostern .	pefach
bsb11762465	944	Ostwind .	kadim
bsb11762465	945	Pabst / Antichrist .	cohen
bsb11762465	945	Pabst / Antichrist .	cohen
bsb11762465	946	Pallast .	atfarah
bsb11762465	946	ber .	chirian
bsb11762465	948	Paradis .	gan
bsb11762465	948	Paradis .	gan
bsb11762465	948	Paradis .	pardes
bsb11762465	948	Pein .	tarah
bsb11762465	948	Pein .	nui
bsb11762465	948	Pein .	nui
bsb11762465	948	Peinigen .	unab
bsb11762465	948	Peinigen .	heik
bsb11762465	950	Pestilenk .	debher
bsb11762465	950	Pfaff	cohen
bsb11762465	950	Pfaff	camar
bsb11762465	950	Pfal / Stock .	mot
bsb11762465	951	Pfann .	machbath
bsb11762465	951	Pfandt .	erabhon
bsb11762465	953	Pfeil .	refchaphim
bsb11762465	955	Pferdt .	fus
bsb11762465	955	Pferdt .	recherchammach
bsb11762465	956	Pferde geschrey .	mitshalah
bsb11762465	957	Pfingsten .	chag
bsb11762465	957	Pfingsten .	chag
bsb11762465	957	Pflange .	nata
bsb11762465	957	Pflange .	matta
bsb11762465	957	Pflange .	cha
bsb11762465	958	Pflegerin .	Kehinnah
bsb11762465	958	Pflegerin .	pekydah
bsb11762465	958	Pflug .	eth
bsb11762465	958	Pflug .	charefchah
bsb11762465	959	Pfük .	agam
bsb11762465	960	Pich .	dſepheth
bsb11762465	960	Pitschierring .	otam
bsb11762465	960	Pitschierring .	otam
bsb11762465	960	Pitschierring .	tabbath
bsb11762465	960	Plag / streich .	maccah
bsb11762465	960	Plag / streich .	maggephah
bsb11762465	960	Plag / streich .	medinah
bsb11762465	961	Plast .	nefchamah
bsb11762465	961	Plater .	feeth
bsb11762465	961	Platt / oder Blech .	pach
bsb11762465	961	Plakregen .	gefchem
bsb11762465	961	Plakregen .	fagrir
bsb11762465	962	Plündern .	gadfal
bsb11762465	962	Plündern .	chamas
bsb11762465	962	Plündern .	achak
bsb11762465	962	Plündern .	ianah
bsb11762465	962	Plündern .	bata
bsb11762465	962	Plündern .	Kabba
bsb11762465	968	Predigstul / Cankel .	bumah
bsb11762465	968	Prelat .	cohen
bsb11762465	968	Pr	iekoph
bsb11762465	968	Pr	Cohen
bsb11762465	968	Pr	camar
bsb11762465	969	Probst .	na-
bsb11762465	969	Prophet .	nabhi
bsb11762465	970	Pr	kachabh
bsb11762465	970	Pr	cha
bsb11762465	970	Prunken .	hiſchthin
bsb11762465	970	Pfalm .	midſmor
bsb11762465	970	Purpur .	argaman
bsb11762465	971	Purpurkleid .	beged
bsb11762465	972	Quellen springen .	nabba
bsb11762465	972	Rabhun .	core
bsb11762465	973	Rach	nekamahakam
bsb11762465	973	Rachen .	malcochatim
bsb11762465	973	Rad .	Græc
bsb11762465	973	Rad .	Græc
bsb11762465	973	Raden .	farah
bsb11762465	973	thun .	chidah
bsb11762465	974	Rand / Vfer .	gebhul
bsb11762465	974	Rasen / Wüten .	halal
bsb11762465	974	Rafender .	hole
bsb11762465	974	Rafender .	meſchgah
bsb11762465	974	Rath / Anschlag .	etfah
bsb11762465	974	Rath / Anschlag .	tam
bsb11762465	975	geben .	ets
bsb11762465	975	Rahtgeber .	ects
bsb11762465	976	Raub .	chalal
bsb11762465	976	Raub .	gedfelah
bsb11762465	976	Raub .	terephah
bsb11762465	977	Rauben .	chalalgadfal
bsb11762465	977	Rauben .	ianah
bsb11762465	977	C.Fumus , capnos.achan S	kitor
bsb11762465	977	C.Fumus , capnos.achan S	calil
bsb11762465	978	Rauchfaf .	iktarah
bsb11762465	978	Rauchfaf .	iktarah
bsb11762465	978	Rauchfaf .	machtah
bsb11762465	978	Rauschen .	hamam
bsb11762465	978	Rauschung .	hamon
bsb11762465	980	Rechen / Wehren .	nakam
bsb11762465	980	Rechen / Wehren .	para
bsb11762465	980	Rechen / Wehren .	chachabh
bsb11762465	981	Recherc	mithnakem
bsb11762465	981	Recht .	nachon
bsb11762465	981	Recht .	cen
bsb11762465	981	Rechte hand .	iamin
bsb11762465	981	Rechten .	robh
bsb11762465	981	Rechten .	don
bsb11762465	981	Rechten .	atah
bsb11762465	981	Rechtfertigen .	hitdik
bsb11762465	982	Rede ..	mamar
bsb11762465	982	Rede ..	amarah
bsb11762465	982	Rede ..	lachach
bsb11762465	982	Rede ..	dabar
bsb11762465	983	Re	amar
bsb11762465	983	Re	dib
bsb11762465	984	Redener .	neeman
bsb11762465	984	Redlicher Mann .	tobh
bsb11762465	984	Redlicher Mann .	chafid
bsb11762465	984	Redlicher Mann .	tſaodik
bsb11762465	984	Rehe / Rchebock .	tebi
bsb11762465	984	Rehebocklein .	benitſebhi
bsb11762465	985	Regen .	matar
bsb11762465	985	Regen .	gefchem
bsb11762465	985	Regen .	rcbhibhim
bsb11762465	985	Regen .	fetrim
bsb11762465	985	Regen .	POETICE
bsb11762465	985	Regnen .	matar
bsb11762465	985	Regnen .	himtir
bsb11762465	986	Regieren .	malach
bsb11762465	986	Regieren .	chalat
bsb11762465	986	Regieren .	machalchabhaſch
bsb11762465	987	Regierer .	fchalit
bsb11762465	987	Regierer .	manhigchobbeſch
bsb11762465	987	Regiment .	memcheleth
bsb11762465	987	Regiment .	ſchultan
bsb11762465	987	Reiben .	garad
bsb11762465	988	Xe	malchuth
bsb11762465	988	Reich / vermågen .	afchir
bsb11762465	988	Reich / vermågen .	cabhed
bsb11762465	989	Reich machen .	heefcher
bsb11762465	989	Reich Reich seyn .	afchar
bsb11762465	989	Reich Reich seyn .	cabhed
bsb11762465	990	Re	chua
bsb11762465	990	Re	cha
bsb11762465	990	Re	rechurch
bsb11762465	990	Re	hamon
bsb11762465	990	Re	nechafim
bsb11762465	990	Re	hon
bsb11762465	990	Re	Græc
bsb11762465	990	Re	Græc
bsb11762465	990	Reiff .	Kerach
bsb11762465	990	Reiff .	cephor
bsb11762465	991	Rein .	tabor
bsb11762465	991	Rein .	bar
bsb11762465	991	fraw .	labe
bsb11762465	991	fraw .	labe
bsb11762465	991	Rein Herk	lebh
bsb11762465	991	Rein Herk	lebh
bsb11762465	991	Reinigen .	Græc
bsb11762465	993	Reinigkeit .	tohar
bsb11762465	993	Reinigkeit .	nikkaion
bsb11762465	993	Reinigkeit .	bor
bsb11762465	993	Reise / Weg .	ach
bsb11762465	993	Reise / Weg .	ach
bsb11762465	993	Reise / Weg .	maffa
bsb11762465	993	Re	arach
bsb11762465	993	Re	nafa
bsb11762465	993	Re	ha-
bsb11762465	994	Ne	chataph
bsb11762465	994	Ne	chathaphalat
bsb11762465	994	Reuter .	rachabh
bsb11762465	994	Reuter .	parafch
bsb11762465	994	Rencken / Beugen .	caphapharach
bsb11762465	994	Rennen / lauffen .	rots
bsb11762465	994	Rennen / lauffen .	nahar
bsb11762465	994	Rennen / lauffen .	rahat
bsb11762465	995	Retten / erlofen .	hitſtfil
bsb11762465	995	Retten / erlofen .	millet
bsb11762465	995	Retten / erlofen .	pillet
bsb11762465	995	Retten / erlofen .	chil
bsb11762465	995	Retten / erlofen .	patah
bsb11762465	995	Rettung .	hattialah
bsb11762465	995	Rettung .	peletah
bsb11762465	995	Reuchern .	afchan
bsb11762465	995	Reuchern .	Katar
bsb11762465	995	Reuchung .	miktar
bsb11762465	995	Reuhe .	hefir
bsb11762465	995	Reuhe .	hilfig
bsb11762465	996	Reuter .	Eques
bsb11762465	996	Reuter .	parafch
bsb11762465	996	Reitter / Sieb .	naphah
bsb11762465	997	Reutern / ficben .	cirbel
bsb11762465	997	Rew .	nechamach
bsb11762465	997	Rew .	teſchubhah
bsb11762465	998	Kh	hillel
bsb11762465	998	Kh	chibach
bsb11762465	998	Kh	hodah
bsb11762465	998	Item .	birhallel
bsb11762465	998	Richten .	hofchir
bsb11762465	998	Richten .	hechin
bsb11762465	999	Item , Straffen .	chaphat
bsb11762465	999	Richter .	fchophet
bsb11762465	999	Richterstuel .	bimah
bsb11762465	999	Richthaus .	bethhaddin
bsb11762465	999	Richthaus .	bethhaddin
bsb11762465	999	Riechende salb .	riach
bsb11762465	1000	Ricchung .	reach
bsb11762465	1000	Ring .	culus
bsb11762465	1000	Ringen / Kempffen .	niphtal
bsb11762465	1000	Kingern .	beefir
bsb11762465	1000	Kingern .	himit
bsb11762465	1000	mawr .	hoa
bsb11762465	1001	Ringes vmbher .	fabhibh
bsb11762465	1001	hen .	fabbath
bsb11762465	1001	hen .	citter
bsb11762465	1001	walken .	fibbebh
bsb11762465	1001	Risch / Binfen .	agmon
bsb11762465	1001	Riese .	anakim
bsb11762465	1001	Riese .	mim
bsb11762465	1001	Riese .	nephilim
bsb11762465	1001	Riese .	phaim
bsb11762465	1002	Rittergürtel .	abhnet
bsb11762465	1002	Rittergürtel .	dur
bsb11762465	1002	Rittergürtel .	chagarah
bsb11762465	1002	Ritterkleid .	chaluk
bsb11762465	1002	Rock .	kethoneth
bsb11762465	1002	Rock .	meil
bsb11762465	1003	Kogken .	dagan
bsb11762465	1003	Roh .	chia
bsb11762465	1004	Ro	chabhattheleth
bsb11762465	1005	Kofhirt .	roch
bsb11762465	1005	Kofhirt .	roch
bsb11762465	1006	Note Meer .	iam
bsb11762465	1006	Note Meer .	iam
bsb11762465	1006	Notfarbig .	damdam
bsb11762465	1006	Rot ferben .	heedim
bsb11762465	1007	den .	niſchma
bsb11762465	1007	den .	niſchma
bsb11762465	1008	Rů	ifch
bsb11762465	1008	Rů	ifch
bsb11762465	1008	Rüchtig machen .	hifchmia
bsb11762465	1008	Ruder .	mafchot
bsb11762465	1008	Ruderknecht .	fchat
bsb11762465	1008	Ruderknecht .	choter
bsb11762465	1009	Ruffen .	kara
bsb11762465	1010	Rüsten .	adfar
bsb11762465	1010	Rüsten .	aphad
bsb11762465	1010	Ruhe / Ruge .	menuchah
bsb11762465	1010	Ruhe / Ruge .	choketchabbath
bsb11762465	1010	Kugen .	fchakat
bsb11762465	1010	Kugen .	chabhath
bsb11762465	1011	Ruhig machen .	heniach
bsb11762465	1011	Ruhig machen .	hifchkit
